Book Name,Page No,Image URL,Status Code
Twenty Clay Children,18,https://augie-read.s3.eu-west-2.amazonaws.com/books/Twenty_Clay_Children_11.jpg,200
Twenty Clay Children,19,https://augie-read.s3.eu-west-2.amazonaws.com/books/Twenty_Clay_Children_11.jpg,200
Twenty Clay Children,20,https://augie-read.s3.eu-west-2.amazonaws.com/books/Twenty_Clay_Children_12.jpg,200
Twenty Clay Children,21,https://augie-read.s3.eu-west-2.amazonaws.com/books/Twenty_Clay_Children_12.jpg,200
Two Feet,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_2.jpg,200
Two Feet,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_2.jpg,200
Two Feet,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_3.jpg,200
Two Feet,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_3.jpg,200
Two Feet,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_4.jpg,200
Two Feet,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_4.jpg,200
Two Feet,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_5.jpg,200
Two Feet,8,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_5.jpg,200
Two Feet,9,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_6.jpg,200
Two Feet,10,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_6.jpg,200
Two Feet,11,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_7.jpg,200
Two Feet,12,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_7.jpg,200
Two Feet,13,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_8.jpg,200
Two Feet,14,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_8.jpg,200
Two Feet,15,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_9.jpg,200
Two Feet,16,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_9.jpg,200
Two Feet,17,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_10.jpg,200
Two Feet,18,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_10.jpg,200
Two Feet,19,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_11.jpg,200
Two Feet,20,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_11.jpg,200
Two Feet,21,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_12.jpg,200
Two Feet,22,https://augie-read.s3.eu-west-2.amazonaws.com/books/Two_Feet_12.jpg,200
Where in the World Would You Go Today,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_2.jpg,200
Where in the World Would You Go Today,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_2.jpg,200
Where in the World Would You Go Today,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_3.jpg,200
Where in the World Would You Go Today,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_3.jpg,200
Where in the World Would You Go Today,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_4.jpg,200
Where in the World Would You Go Today,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_4.jpg,200
Where in the World Would You Go Today,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_5.jpg,200
Where in the World Would You Go Today,8,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_5.jpg,200
Where in the World Would You Go Today,9,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_6.jpg,200
Where in the World Would You Go Today,10,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_6.jpg,200
Where in the World Would You Go Today,11,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_7.jpg,200
Where in the World Would You Go Today,12,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_7.jpg,200
Where in the World Would You Go Today,13,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_8.jpg,200
Where in the World Would You Go Today,14,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_8.jpg,200
Where in the World Would You Go Today,15,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_9.jpg,200
Where in the World Would You Go Today,16,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_9.jpg,200
Where in the World Would You Go Today,17,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_10.jpg,200
Where in the World Would You Go Today,18,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_10.jpg,200
Where in the World Would You Go Today,19,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_11.jpg,200
Where in the World Would You Go Today,20,https://augie-read.s3.eu-west-2.amazonaws.com/books/Where_in_the_World_Would_You_Go_Today_11.jpg,200
